20121220,India,Gandhinagar,/architecture-colleges-list
20121220,India,Gandhinagar,/d2dcollege/chhotubhai-gopalbhai-patel-institute-of-technology-tarsadi-bardoli
20121220,India,Indore,/gujarat-mca-colleges-list
20121220,India,Mumbai,/medical-colleges-list
20121220,India,Mumbai,/medicalcollege/ahmedabad-physiotherapy-college-bopal-ahmedabad
20121220,India,New Delhi,/
20121220,India,Pune,/architecture-colleges-list
20121220,India,Pune,/degree-engineering-colleges-list
20121220,India,Pune,/gtud2dcalculator
20121220,India,Rajkot,/diplomaengineeringcollege/j-j-c-e-trust-sanchalit-n-r-vrkaria-institute-of-technology-junagadh-
20121220,India,Surat,/
20121220,India,Surat,/MBA-MCA/shree-laxminarayan-dev-college-of-computer-applications-bharuch-sfi-
20121220,India,Vadodara,/MBA-MCA/r-b-institute-of-managemente-studies
20121220,India,Vadodara,/diplomaengineeringcollege/c-u-shah-government-polytechnic
20121220,India,Valsad,/
20121220,India,Valsad,/medicalcollege/gujarat-adani-institute-of-medical-sciences-bhuj
20121220,India,Valsad,/pharmacycollege/rofel-shri-g-m-bilakhia-college-of-pharmacy
20121221,India,Ahmedabad,/
20121221,India,Ahmedabad,/MBA-MCA/n-j-sonecha-institute-of-management-veraval
20121221,India,Ahmedabad,/diplomaengineeringcollege/navsarjan-polytechnic-
20121221,India,Ahmedabad,/engineeringcollege/leads-institute-of-technology-engineering-bharuch
20121221,India,Ahmedabad,/engineeringcollege/shri-satsangi-saketdham-ram-ashram-group-of-institutions-vadasma
20121221,India,Ahmedabad,/gujarat-mca-colleges-list
20121221,India,Ahmedabad,/medicalcollege/pramukh-swami-medical-college-karamsad
20121221,India,Ahmedabad,/medicalcollege/shri-anand-college-of-nursing-rajkot
20121221,India,Gandhinagar,/diplomaengineeringcollege/grow-more-faculty-of-diploma-engineering
20121221,India,Indore,/medicalcollege/bhagyalaxmi-nursing-college-
20121221,India,Mahape,/diplomaengineeringcollege/d-a-diploma-engineering-technology-mahemdavad-
20121221,India,Pune,/
20121221,India,Rajkot,/architecture-colleges-list
20121221,India,Rajkot,/engineeringcollege/noble-engineering-college-junagadh
20121221,India,Surat,/
20121221,India,Surat,/MBA-MCA/n-j-sonecha-institute-of-management-veraval
20121221,India,Surat,/architecture-college/shri-gijubhai-chhaganbhai-patel-institute-of-architecture-interior-design-and-fine-arts-veer-narmad-south-gujarat-university
20121221,India,Vadodara,/
20121221,India,Vadodara,/d2d-engineering-colleges-list
20121221,India,Vadodara,/diplomaengineeringcollege/atmiya-institute-junagadh-
20121221,India,Valsad,/pharmacycollege/sardar-patel-college-of-pharmacy-bakrol
20121221,United States,Buffalo Grove,/medicalcollege/shubham-institute-of-nursing-science-research-ahmedabad
20121221,United States,Carpentersville,/bindingdiploma.php?p=2
20121221,United States,Roswell,/diploma-colleges-list
20121222,India,Ahmedabad,/
20121222,India,Ahmedabad,/d2d-engineering-colleges-list
20121222,India,Ahmedabad,/gtud2dcalculator
20121222,India,Ahmedabad,/me-mtech-colleges
20121222,India,Ahmedabad,/me-mtech-colleges-list
20121222,India,Ahmedabad,/medicalcollege/govt-of-college-of-nursing-patan-
20121222,India,Ahmedabad,/medicalcollege/j-g-college-of-nursing-ahmedabad
20121222,India,Ahmedabad,/pharmacycollege/degree-pharmacy-college-vivek-bharti-trust-junagadh
20121222,India,Anand,/me-mtech-colleges-list
20121222,India,Bangalore,/engineeringcollege/charotar-institue-of-technology-changa-anand
20121222,India,Bharuch,/d2dcollege/a-d-patel-institute-of-technology-karamsad
20121222,India,Bharuch,/engineeringcollege/-shri-j-m-sabva-institute-of-engineering-and-technology
20121222,India,Mahape,/diplomaengineeringcollege/swami-sachchidanand-polytechnic-college-visnagar
20121222,India,Mumbai,/engineering-admission-possibilities
20121222,India,Mumbai,/pharmacycollege/sardar-patel-college-of-pharmacy-bakrol
20121222,India,Nagpur,/diplomaengineeringcollege/image-engg-technical-institute-ashalali-
20121222,India,New Delhi,/MBA-MCA/smt-r-o-patel-women-s-mca-college-sfi-morbi-
20121222,India,New Delhi,/diploma-colleges-list
20121222,India,New Delhi,/gujarat-degree-engineering-college
20121222,India,New Delhi,/gujarat-degree-pharmacy-college-list
20121222,India,New Delhi,/medicalcollege/c-m-patel-college-of-nursing-gandhinagar
20121222,India,Pune,/diplomaengineeringcollege/c-u-shah-government-polytechnic
20121222,India,Pune,/diplomaengineeringcollege/jayvantrai-harrai-desai-polytechnic
20121222,India,Surat,/MBA-MCA/n-j-sonecha-institute-of-management-veraval
20121222,India,Surat,/architecture-college/shri-gijubhai-chhaganbhai-patel-institute-of-architecture-interior-design-and-fine-arts-veer-narmad-south-gujarat-university
20121222,India,Surat,/d2dcollege/a-d-patel-institute-of-technology-karamsad
20121222,India,Surat,/diploma-colleges-list
20121222,India,Vadodara,/
20121222,India,Vadodara,/d2dcollege/faculty-of-technology-engineering-msu-vadodara
20121222,United States,San Francisco,/
20121223,India,Ahmedabad,/d2d-engineering-colleges-list
20121223,India,Ahmedabad,/diploma-colleges-list
20121223,India,Ahmedabad,/diplomaengineeringcollege/swaminarayan-college-of-engineering-saij-kalol-
20121223,India,Ahmedabad,/gujarat-mca-colleges-list
20121223,India,Ahmedabad,/me-mtech/a-d-patel-institute-of-technology-new-vallabh-vidyanagar
20121223,India,Ahmedabad,/medicalcollege/muralidhar-college-of-nursing-rajkot
20121223,India,Ahmedabad,/merit-calculator
20121223,India,Kochi,/me-mtech-colleges-list
20121223,India,Mumbai,/diplomaengineeringcollege/christ-polytechnic-institute-rajkot-
20121223,India,New Delhi,/
20121223,India,New Delhi,/diploma-engineering-colleges-list
20121223,India,New Delhi,/diplomaengineeringcollege/atul-polytechnic-gandhinagar
20121223,India,New Delhi,/medicalcollege/pramukh-swami-medical-college-karamsad
20121223,India,Pune,/me-mtech-colleges
20121223,Pakistan,Lahore,/merit-calculator
20121224,India,Ahmedabad,/MBA-MCA/department-of-computer-science-rollwala
20121224,India,Ahmedabad,/architecture-colleges-list
20121224,India,Ahmedabad,/diplomaengineeringcollege/government-polytechnic-valsad-
20121224,India,Ahmedabad,/gujarat-mca-colleges-list
20121224,India,Ahmedabad,/me-mtech-colleges
20121224,India,Ahmedabad,/me-mtech/a-d-patel-institute-of-technology-new-vallabh-vidyanagar
20121224,India,Ahmedabad,/medicalcollege/c-m-patel-college-of-nursing-gandhinagar
20121224,India,Ahmedabad,/medicalcollege/s-s-agarwal-college-of-nursing-navsari
20121224,India,Ahmedabad,/medicalcollege/sharda-college-of-nursing
20121224,India,Anand,/gujarat-mca-colleges-list
20121224,India,Gandhinagar,/
20121224,India,Gandhinagar,/architecture-colleges-list
20121224,India,Lucknow,/architecture-colleges-list
20121224,India,Lucknow,/diplomaengineeringcollege/arpit-institute-of-engineering-technology-diploma-hadala-
20121224,India,Mumbai,/
20121224,India,New Delhi,/
20121224,India,Noida,/d2dpharmacy/radhe-school-of-pharmacy-bio-research-institute-hirpura-
20121224,India,Noida,/degree-engineering-colleges-list
20121224,India,Rajkot,/
20121224,India,Rajkot,/engineeringcollege/noble-engineering-college-junagadh
20121224,India,Rajkot,/index.php
20121224,India,Rajkot,/me-mtech-colleges-list
20121224,India,Surat,/diplomaengineeringcollege/n-g-patel-polytechnic-isroli-afwa-
20121224,India,Surat,/medicalcollege/maniba-bhula-nursing-college-bardoli
20121224,India,Vadodara,/d2dpharmacy/gitanjali-pharmacy-college-talod
20121224,India,Vadodara,/engineeringcollege/institute-of-technology-management-universe-technical-campus
20121224,India,Vadodara,/medicalcollege/gujarat-medical-education-and-research-society-gmers-medical-college
20121224,Pakistan,Lahore,/merit-calculator
20121224,United States,Brick,/architecture-colleges-list
20121225,India,Ahmedabad,/MBA-MCA/smt-k-k-patel-mca-college-mehsana
20121225,India,Ahmedabad,/d2d-engineering-colleges-list
20121225,India,Ahmedabad,/diplomaengineeringcollege/jayvantrai-harrai-desai-polytechnic
20121225,India,Ahmedabad,/me-mtech-colleges
20121225,India,Ahmedabad,/me-mtech-colleges-list
20121225,India,Bangalore,/architecture-colleges-list
20121225,India,Bangalore,/gujarat-mca-colleges-list
20121225,India,Bangalore,/medicalcollege/shubham-institute-of-nursing-science-research-ahmedabad
20121225,India,Mahape,/
20121225,India,Mahape,/diplomaengineeringcollege/government-polytechnic-bhuj-
20121225,India,Mahape,/newengicolleges.php
20121225,India,Mumbai,/me-mtech-colleges-list
20121225,India,Mumbai,/me-mtech/government-engineering-college-bhuj
20121225,India,New Delhi,/me-mtech-colleges-list
20121225,India,New Delhi,/pharmacycollege/shri-hari-pharmacy-college
20121225,India,Rajkot,/
20121225,India,Rajkot,/architecture-colleges-list
20121225,India,Rajkot,/diplomaengineeringcollege/balaji-institute-of-engineering-technology-junagadh-
20121225,India,Udaipur,/medicalcollege/pramukh-swami-medical-college-karamsad
20121226,India,Ahmedabad,/architecture-college/anant-institute-of-architecture
20121226,India,Ahmedabad,/d2d-engineering-colleges-list
20121226,India,Ahmedabad,/d2dpharmacy/smt-bnb-swaminarayan-pharmacy-college-vapi
20121226,India,Ahmedabad,/diplomaengineeringcollege/balasinor-college-of-polytechnic-
20121226,India,Ahmedabad,/diplomaengineeringcollege/jayvantrai-harrai-desai-polytechnic
20121226,India,Ahmedabad,/diplomaengineeringcollege/k-p-thakkar-swa-krishnajivandas-institute-of-technology
20121226,India,Ahmedabad,/me-mtech-colleges
20121226,India,Ahmedabad,/me-mtech/a-d-patel-institute-of-technology-new-vallabh-vidyanagar
20121226,India,Ahmedabad,/medicalcollege/bhagyalaxmi-nursing-college-
20121226,India,Ahmedabad,/medicalcollege/muralidhar-college-of-nursing-rajkot
20121226,India,Ahmedabad,/pharmacycollege/shree-mukundlal-vithaldas-shah-pharmacy-college-gajan-sabarkantha
20121226,India,Ahmedabad,/pharmacycollege/shree-swaminarayan-pharmacy-college-kevadiya-colony
20121226,India,Anand,/architecture-colleges-list
20121226,India,Anand,/medicalcollege/muralidhar-college-of-nursing-rajkot
20121226,India,Bangalore,/MBA-MCA/k-b-raval-institute-of-computer-studies
20121226,India,Kochi,/medicalcollege/pramukh-swami-medical-college-karamsad
20121226,India,Mangalore,/me-mtech-colleges-list
20121226,India,Mumbai,/bindingmecollege.php?p=2
20121226,India,Mumbai,/medicalcollege/apolo-institute-of-nursing-gandhinagar
20121226,India,Pune,/MBA-MCA/the-mandvi-education-society-institute-of-computer-studies-mandvi-dist-surat-sfi-
20121226,India,Pune,/me-mtech-colleges-list
20121226,India,Surat,/
20121226,India,Surat,/diplomaengineeringcollege/bhagwan-mahaveer-college-of-polytechnic-surat-
20121226,India,Surat,/engineeringcollege/faculty-of-engg-tech-research-fetr-isroli-afwa-bardoli
20121226,India,Surat,/pharmacycollege/dr-dayaram-patel-pharmacy-college-bardoli
20121226,India,Vadodara,/new_mba_college_list.php
20121226,India,Vijayawada,/
20121226,United States,Carpentersville,/diplomaengineeringcollege/balasinor-college-of-polytechnic-
20121227,India,Ahmedabad,/
20121227,India,Ahmedabad,/MBA-MCA/k-b-raval-institute-of-computer-studies
20121227,India,Ahmedabad,/architecture-college/anant-institute-of-architecture
20121227,India,Ahmedabad,/architecture-colleges-list
20121227,India,Ahmedabad,/diplomaengineeringcollege/swaminarayan-college-of-engineering-saij-kalol-
20121227,India,Ahmedabad,/engineeringcollege/ldrp-institute-of-tech-research-gandhinagar
20121227,India,Ahmedabad,/me-mtech-colleges
20121227,India,Ahmedabad,/medicalcollege/k-m-patel-institute-of-physiotherapy-karamsad
20121227,India,Ahmedabad,/medicalcollege/shree-babubhai-girdharbhai-patel-physiotherapy-college-anand
20121227,India,Amritsar,/
20121227,India,Anand,/diplomaengineeringcollege/image-engg-technical-institute-ashalali-
20121227,India,Bangalore,/MBA-MCA/the-mandvi-education-society-institute-of-computer-studies-mandvi-dist-surat-sfi-
20121227,India,Bangalore,/architecture-college/school-of-design-architecture-bhayli-vadodara-
20121227,India,Bangalore,/diplomaengineeringcollege/k-p-thakkar-swa-krishnajivandas-institute-of-technology
20121227,India,Gurgaon,/MBA-MCA/charotar-institute-of-computer-application
20121227,India,Gurgaon,/d2dpharmacy/radhe-school-of-pharmacy-bio-research-institute-hirpura-
20121227,India,Mumbai,/architecture-college/anant-institute-of-architecture
20121227,India,Mumbai,/diplomaengineeringcollege/bhagwan-mahaveer-college-of-polytechnic-surat-
20121227,India,Mumbai,/diplomaengineeringcollege/sir-bhavsinhji-polytechnic-institute-bhavnagar-
20121227,India,Mumbai,/me-mtech-colleges
20121227,India,New Delhi,/
20121227,India,New Delhi,/engineeringcollege/kankeshwari-devi-institute-of-technology-jamnagar
20121227,India,New Delhi,/me-mtech-colleges-list
20121227,India,Pune,/MBA-MCA/brahmanand-institute-of-computer-science
20121227,India,Rajkot,/MBA-MCA/institute-of-technology-nirma-university-
20121227,India,Rajkot,/medicalcollege/government-college-of-nursing-p-d-u
20121227,India,Surat,/
20121227,India,Surat,/architecture-college/institute-of-architecture-b-hemchandracharya-north-gujarat-university-hngu-
20121227,India,Surat,/medicalcollege/p-d-u-medical-college-rajkot
20121227,India,Vadodara,/architecture-colleges-list
20121227,India,Vadodara,/diplomaengineeringcollege/government-polytechnic-chhotaudepur-
20121227,India,Vadodara,/gtud2dcalculator
20121227,India,Vijayawada,/medicalcollege/k-m-patel-institute-of-physiotherapy-karamsad
20121227,United States,Los Angeles,/pharmacyintake/maliba-pharmacy-college-tarsadi
20121228,India,Ahmedabad,/d2d-engineering-colleges-list
20121228,India,Ahmedabad,/diploma-colleges-list
20121228,India,Ahmedabad,/me-mtech-intake/indus-institute-of-technology-engineering-rancharda-di-gandhinagar
20121228,India,Ahmedabad,/medicalcollege/gujarat-medical-education-and-research-society-gmers-medical-college
20121228,India,Ahmedabad,/pharmacycollege/degree-pharmacy-college-vivek-bharti-trust-junagadh
20121228,India,Hyderabad,/d2dcollege/shri-sadvidhyamandal-institute-of-tech-bharuch
20121228,India,Mumbai,/architecture-college/d-c-patel-school-of-architecture-a-p-i-e-d-
20121228,India,Mumbai,/architecture-colleges-list
20121228,India,Mumbai,/diplomaengineeringcollege/d-a-diploma-engineering-technology-mahemdavad-
20121228,India,Nagpur,/diplomaengineeringcollege/government-polytechnic-chhotaudepur-
20121228,India,Noida,/diplomaengineeringcollege/omshanti-diploma-engineering-rajkot-
20121228,India,Patna,/gujarat-degree-pharmacy-college-list
20121228,India,Pune,/
20121228,India,Pune,/medicalcollege/pramukh-swami-medical-college-karamsad
20121228,India,Pune,/pharmacycollege/degree-pharmacy-college-vivek-bharti-trust-junagadh
20121228,India,Rajkot,/
20121228,India,Rajkot,/architecture-colleges-list
20121228,India,Rajkot,/d2dcollege/veerayatan-group-of-institutions-faculty-of-engg-7088
20121228,India,Rajkot,/diplomaengineeringcollege/balaji-institute-of-engineering-technology-junagadh-
20121228,India,Rajkot,/diplomaengineeringcollege/darshan-institute-of-engineering-technology-for-diploma-studies-rajkot
20121228,India,Rajkot,/gtud2dcalculator
20121228,India,Surat,/diploma-colleges-list
20121228,India,Surat,/medicalcollege/bhagyalaxmi-nursing-college-
20121228,India,Vadodara,/d2d-engineering-colleges-list
20121228,India,Vadodara,/d2dengipossibilities1_new.php
20121228,India,Vadodara,/diplomaengineeringcollege/government-polytechnic-dang
20121228,India,Vadodara,/diplomaengineeringcollege/swaminarayan-college-of-engineering-saij-kalol-
20121228,India,Valsad,/d2dcollege/charotar-institue-of-technology-changa-anand
20121228,United States,San Jose,/engineeringcollege/arrdekta-institute-of-technology
20121229,Egypt,Ad Duqqi,/merit-calculator
20121229,India,Ahmedabad,/
20121229,India,Ahmedabad,/architecture-colleges-list
20121229,India,Ahmedabad,/diploma-colleges-list
20121229,India,Ahmedabad,/me-mtech-colleges
20121229,India,Ahmedabad,/me-mtech/a-d-patel-institute-of-technology-new-vallabh-vidyanagar
20121229,India,Ahmedabad,/medicalcollege/gujarat-cancer-society-gcs-medical-college-and-research-center
20121229,India,Ahmedabad,/medicalcollege/pramukh-swami-medical-college-karamsad
20121229,India,Anand,/MBA-MCA/shree-laxminarayan-dev-college-of-computer-applications-bharuch-sfi-
20121229,India,Bangalore,/architecture-colleges-list
20121229,India,Bangalore,/gujarat-mca-colleges-list
20121229,India,Gandhinagar,/gujarat-mca-colleges-list
20121229,India,Haldwani,/d2dcollege/vishwakarma-government-enginnering-college-chandkheda
20121229,India,Mumbai,/d2dcollege/shri-satsangi-saketdham-ram-ashram-group-of-institutions-vadasma
20121229,India,Mumbai,/diplomaengineeringcollege/r-c-technical-institute
20121229,India,New Delhi,/MBA-MCA/sardar-vallabhbhai-patel-institute-of-technology-vasad
20121229,India,New Delhi,/gtud2dcalculator
20121229,India,Pune,/diplomaengineeringcollege/jayvantrai-harrai-desai-polytechnic
20121229,India,Rajkot,/architecture-colleges-list
20121229,India,Surat,/architecture-colleges-list
20121229,India,Surat,/d2dcollege/chhotubhai-gopalbhai-patel-institute-of-technology-tarsadi-bardoli
20121229,India,Surat,/diplomaengineeringcollege/atmiya-institute-of-technology-science-for-diploma-studies-rajkot-
20121229,India,Vadodara,/MBA-MCA/global-institute-of-management-sfi-moti-adraj-di-gandhinagar
20121229,India,Vadodara,/architecture-colleges-list
20121229,India,Vadodara,/me-mtech-colleges-list
20121229,India,Vadodara,/merit-calculator
20121229,India,Valsad,/me-mtech-colleges-list
20121229,United States,San Jose,/engineeringcollege/arrdekta-institute-of-technology
20121230,India,Ahmedabad,/
20121230,India,Ahmedabad,/degree-engineering-colleges-list
20121230,India,Ahmedabad,/diploma-colleges-list
20121230,India,Ahmedabad,/engineeringcollege/arrdekta-institute-of-technology
20121230,India,Amritsar,/diploma-colleges-list
20121230,India,Anand,/medicalcollege/shree-babubhai-girdharbhai-patel-physiotherapy-college-anand
20121230,India,Bangalore,/d2dintake/a-d-patel-institute-of-technology-karamsad
20121230,India,Coimbatore,/medicalcollege/ahmedabad-physiotherapy-college-bopal-ahmedabad
20121230,India,Kochi,/architecture-colleges-list
20121230,India,Mumbai,/engineeringcollege/sabar-institute-of-technology-for-girls
20121230,India,New Delhi,/
20121230,India,New Delhi,/MBA-MCA/k-b-raval-institute-of-computer-studies
20121230,India,Surat,/architecture-colleges-list
20121230,India,Vadodara,/me-mtech-colleges-list
20121230,India,Vadodara,/me-mtech-intake/govenment-enginnering-college-dahod
20121230,Netherlands,Enschede,/architecture-college/anant-institute-of-architecture
20121231,India,Ahmedabad,/bindingmedical.php?p=6
20121231,India,Ahmedabad,/d2d-engineering-colleges-list
20121231,India,Ahmedabad,/diplomaengineeringcollege/government-polytechnic-himatnagar
20121231,India,Ahmedabad,/engineeringcollege/arrdekta-institute-of-technology
20121231,India,Ahmedabad,/me-mtech-colleges-list
20121231,India,Ahmedabad,/medicalcollege/govt-physiotherapy-college-ahmedabad
20121231,India,Amritsar,/diplomaengineeringcollege/shri-n-m-gopani-polytechnic-institute
20121231,India,Anand,/me-mtech-colleges-list
20121231,India,Bangalore,/MBA-MCA/smt-r-o-patel-women-s-mca-college-sfi-morbi-
20121231,India,Chitradurga,/MBA-MCA/smt-r-o-patel-women-s-mca-college-sfi-morbi-
20121231,India,Gandhinagar,/
20121231,India,Gandhinagar,/diploma-colleges-list
20121231,India,Indore,/gujarat-mca-colleges-list
20121231,India,Mahape,/
20121231,India,Mumbai,/pharmacycollege/sardar-patel-college-of-pharmacy-bakrol
20121231,India,Pune,/architecture-college/anant-institute-of-architecture
20121231,India,Pune,/me-mtech-colleges-list
20121231,India,Surat,/d2d-admission-possibilities engipossibilities
20121231,India,Surat,/medicalcollege/shree-o-h-nazar-ayurved-college-surat
20121231,India,Vadodara,/diplomaengineeringcollege/swaminarayan-college-of-engineering-saij-kalol-
20130101,India,Ahmedabad,/MBA-MCA/department-of-mca-sankalchand-patel-college-of-engineering-sfi-visnagar
20130101,India,Ahmedabad,/architecture-colleges-list
20130101,India,Ahmedabad,/degree-engineering-colleges-list
20130101,India,Ahmedabad,/engineeringcollege/takshashila-college-of-engineering-technology-rajkot
20130101,India,Ahmedabad,/medicalcollege/s-s-agarwal-college-of-nursing-navsari
20130101,India,Ahmedabad,/medicalcollege/shri-anand-college-of-nursing-rajkot
20130101,India,Allahabad,/
20130101,India,Anand,/diplomaengineeringcollege/government-polytechnic-gandhinagar
20130101,India,Anand,/pharmacycollege/sardar-patel-college-of-pharmacy-bakrol
20130101,India,Chitradurga,/me-mtech-colleges-list
20130101,India,Chitradurga,/medicalcollege/charotar-institute-of-nursing-changa
20130101,India,Gandhinagar,/
20130101,India,Jaipur,/d2dcollege/veerayatan-group-of-institutions-faculty-of-engg-7088
20130101,India,Lucknow,/d2dcollege/om-shanti-engineering-college-bedi-rajkot
20130101,India,Mumbai,/architecture-college/anant-institute-of-architecture
20130101,India,Mumbai,/medicalcollege/maniba-bhula-nursing-college-bardoli
20130101,India,New Delhi,/me-mtech-colleges
20130101,India,Pune,/architecture-college/anant-institute-of-architecture
20130101,India,Rajkot,/medicalcollege/p-d-u-medical-college-rajkot
20130101,India,Surat,/d2d-engineering-colleges-list
20130101,India,Surat,/d2dpharmacy/ambaji-pharmacy-college-satlasana
20130101,India,Surat,/d2dpharmacy/sharda-pharmacy-college-pansar-gandhinagar
20130101,India,Surat,/medicalcollege/govt-physiotherapy-college-surat
20130101,India,Surat,/medicalcollege/pramukh-swami-medical-college-karamsad
20130101,India,Udaipur,/medicalcollege/government-college-of-nursing-p-d-u
20130101,India,Vadodara,/
20130101,India,Vadodara,/d2d-engineering-colleges-list
20130101,Pakistan,Islamabad,/merit-calculator
20130101,United Kingdom,London,/merit-calculator
20130102,China,Guangzhou,/architecture-colleges-list
20130102,India,Ahmedabad,/
20130102,India,Ahmedabad,/MBA-MCA/n-j-sonecha-institute-of-management-veraval
20130102,India,Ahmedabad,/d2dcollege/birla-vishvakrma-maha-vidhylay-sfi-
20130102,India,Ahmedabad,/d2dpharmacy/shankersinh-vaghela-bapu-institute-of-pharmacy7803
20130102,India,Ahmedabad,/degree-engineering-colleges-list
20130102,India,Ahmedabad,/diplomaengineeringcollege/atmiya-institute-junagadh-
20130102,India,Ahmedabad,/diplomaengineeringcollege/balasinor-college-of-polytechnic-
20130102,India,Ahmedabad,/diplomaengineeringcollege/j-j-c-e-trust-sanchalit-n-r-vrkaria-institute-of-technology-junagadh-
20130102,India,Ahmedabad,/diplomaengineeringcollege/swaminarayan-college-of-engineering-saij-kalol-
20130102,India,Ahmedabad,/diplomaengineeringcollege/valia-polytechnic-college
20130102,India,Ahmedabad,/gujarat-degree-pharmacy-college-list
20130102,India,Ahmedabad,/me-mtech-colleges-list
20130102,India,Chandigarh,/d2dpharmacy/radhe-school-of-pharmacy-bio-research-institute-hirpura-
20130102,India,Chandigarh,/pharmacycollege/degree-pharmacy-college-vivek-bharti-trust-junagadh
20130102,India,Chandigarh,/pharmacycollege/shri-hari-pharmacy-college
20130102,India,Chitradurga,/gujarat-mca-colleges-list
20130102,India,Gandhinagar,/d2d-engineering-colleges-list
20130102,India,Gandhinagar,/me-mtech-colleges-list
20130102,India,Gurgaon,/d2d-engineering-colleges-list
20130102,India,Indore,/pharmacycollege/degree-pharmacy-college-vivek-bharti-trust-junagadh
20130102,India,Indore,/pharmacycollege/g-h-b-pharmacy-college-aniyad
20130102,India,Mahape,/medicalcollege/pramukh-swami-medical-college-karamsad
20130102,India,Mumbai,/diplomaengineeringcollege/government-polytechnic-himatnagar
20130102,India,New Delhi,/d2dintake/parul-institute-of-engg-and-technology-limda
20130102,India,New Delhi,/me-mtech-colleges-list
20130102,India,New Delhi,/medicalcollege/c-m-patel-college-of-nursing-gandhinagar
20130102,India,Pune,/diplomaengineeringcollege/government-polytechnic-ambavadi-ahmedabad
20130102,India,Pune,/diplomaengineeringcollege/sigma-institute-of-technology-engineering-polytechnic-bakorl-baroda-
20130102,India,Pune,/engineeringcollege/leads-institute-of-technology-engineering-bharuch
20130102,India,Pune,/gtud2dcalculator
20130102,India,Pune,/medicalcollege/shubham-institute-of-nursing-science-research-ahmedabad
20130102,India,Rajkot,/MBA-MCA/department-of-computer-science-rollwala
20130102,India,Rajkot,/architecture-college/shri-gijubhai-chhaganbhai-patel-institute-of-architecture-interior-design-and-fine-arts-veer-narmad-south-gujarat-university
20130102,India,Rajkot,/d2dcollege/veerayatan-group-of-institutions-faculty-of-engg-7088
20130102,India,Rajkot,/diplomaengineeringcollege/shri-n-m-gopani-polytechnic-institute
20130102,India,Surat,/
20130102,India,Surat,/MBA-MCA/shree-laxminarayan-dev-college-of-computer-applications-bharuch-sfi-
20130102,India,Surat,/d2d-engineering-colleges-list
20130102,India,Surat,/diploma-colleges-list
20130102,India,Surat,/engineeringcollege/noble-engineering-college-junagadh
20130102,India,Vadodara,/d2dpharmacy/chinmay-institute-of-pharmacy-gandhinagar7012
20130102,India,Vadodara,/d2dpharmacy/pharmacy-college-of-metoda
20130102,India,Vadodara,/diplomaengineeringcollege/government-polytechnic-himatnagar
20130102,India,Vadodara,/me-mtech-colleges-list
20130102,Italy,Vicenza,/me-mtech-colleges-list
20130103,India,Ahmedabad,/d2dintake/bhagwan-mahavir-college-of-engg-tech-surat
20130103,India,Ahmedabad,/gtud2dcalculator
20130103,India,Ahmedabad,/me-mtech-colleges-list
20130103,India,Ahmedabad,/me-mtech/a-d-patel-institute-of-technology-new-vallabh-vidyanagar
20130103,India,Ahmedabad,/medicalcollege/shri-saraswati-b-sc-nursing-college-rajkot
20130103,India,Bhopal,/
20130103,India,Bhopal,/architecture-colleges-list
20130103,India,Chitradurga,/
20130103,India,Gandhinagar,/d2dpharmacy/shree-swaminarayan-sanskar-pharmacy-college-zundal
20130103,India,Gandhinagar,/medicalcollege/-g-j-ayurved-college-v-v-nagar
20130103,India,Gandhinagar,/medicalcollege/ahmedabad-physiotherapy-college-bopal-ahmedabad
20130103,India,Kochi,/diplomaengineeringcollege/s-t-b-s-college-of-diploma-engineering-surat-
20130103,India,Pune,/MBA-MCA/k-b-raval-institute-of-computer-studies
20130103,India,Pune,/diplomaengineeringcollege/r-h-patel-institute-of-techonology-goblaj-
20130103,India,Pune,/gujarat-degree-engineering-college
20130103,India,Rajkot,/architecture-colleges-list
20130103,India,Rajkot,/engineeringcollege/noble-engineering-college-junagadh
20130103,India,Surat,/architecture-colleges-list
20130103,India,Udaipur,/diplomaengineeringcollege/swaminarayan-college-of-engineering-saij-kalol-
20130103,United States,San Jose,/diplomaengineeringcollege/swaminarayan-college-of-engineering-saij-kalol-
20130104,Canada,Toronto,/engineering-admission-possibilities
20130104,Canada,Toronto,/new_mba_college_list.php
20130104,India,Ahmedabad,/MBA-MCA/department-of-computer-science-rollwala
20130104,India,Ahmedabad,/MBA-MCA/k-b-raval-institute-of-computer-studies
20130104,India,Ahmedabad,/MBA-MCA/kalol-institute-of-management-mca-programme-
20130104,India,Ahmedabad,/architecture-college/shri-gijubhai-chhaganbhai-patel-institute-of-architecture-interior-design-and-fine-arts-veer-narmad-south-gujarat-university
20130104,India,Ahmedabad,/diplomaengineeringcollege/b-b-institute-of-technology-vallabh-vidhyanagar
20130104,India,Ahmedabad,/diplomaengineeringcollege/government-polytechnic-himatnagar
20130104,India,Ahmedabad,/gtud2dcalculator
20130104,India,Ahmedabad,/me-mtech-colleges
20130104,India,Anand,/
20130104,India,Anand,/architecture-colleges-list
20130104,India,Anand,/diplomaengineeringcollege/sigma-institute-of-technology-engineering-polytechnic-bakorl-baroda-
20130104,India,Anand,/me-mtech-colleges-list
20130104,India,Gandhinagar,/diplomaengineeringcollege/smt-r-s-patel-institute-of-diploma-engineering-shelavi-patan-
20130104,India,Kolkata,/
20130104,India,Mumbai,/d2dpharmacy/radhe-school-of-pharmacy-bio-research-institute-hirpura-
20130104,India,Mumbai,/medicalcollege/amc-med-lg-hospital-campus-ahmedabad-
